Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,total_abusive_word,text_abusive_word
cebong kacung dungunya sampai ke tulang rusuk,1,1,1,0,0,0,0,0,1,1,0,0,3,dungu bong cebong
korea pop e bom ta,0,0,0,0,0,0,0,0,0,0,0,0,0,
jokowi naik motor listrik produsen motor langsung melirik papua presiden joko gue,0,0,0,0,0,0,0,0,0,0,0,0,0,
aku berengsek masa adik ku kecebur aku mentertawakan,0,1,0,0,0,0,0,0,0,0,0,0,1,berengsek
semua unjuk rasa di indonesia itu tuntutannya cuma satu lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,1,lengser
pak tak dapat bantah beriman pada allah subhanahu wa taala beriman pada kebiadaban wajib pelopori buang islam,1,1,0,1,1,0,0,0,0,0,0,1,0,
pengguna bani cebong jangan girang dulu,1,1,0,1,0,0,0,0,1,0,1,0,3,bong cebong bani
kriminalisasi ulama,0,0,0,0,0,0,0,0,0,0,0,0,0,
asalamualaikum pak kapan ya masalah video penghinaan presiden di angkat ke indonesia lawyers club biar semua tau keadilan itu buat siapa terima kasih wassalammualaykum,0,0,0,0,0,0,0,0,0,0,0,0,2,alay hina
pengguna user rapikan dong jakarta jangan karena sakit hati kamu pura pura diam mau mencalonkan presiden pikir kamu asing,1,0,1,0,0,0,0,0,1,1,0,0,1,asing
tai banget kamu dit,1,1,1,0,0,0,0,0,1,1,0,0,1,tai
lae ferdinan cocoknya jokowi di lengserkan di trotoar jangan ditengah jalan nanti diseruduk berdua lo,1,0,1,0,0,0,0,0,1,1,0,0,1,lengser
ilmu mengajarkan mana yang baik dan mana yang buruk dan akhlak mengajarkan mana yang pantas dan mana yang tidak pantas jadi bekalilah anak anak kita dengan ilmu pengetahuan dan akhlak yang baik tuan guru bajang zainul majdi tuan guru bajang untuk indonesia tuan guru bajang presiden 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,
sudah jelek berengsek lagi kenapa tidak mampus saja sekalian,1,1,1,0,0,0,0,0,1,1,0,0,2,berengsek mampus
pengguna ingin banget duduki kontol kayak begini menusuk nusuk perut siapa yang mau jadi kudanya diduduki bokep gratis memek ngentot hypertext transfer protocol over secure socket layer,0,1,0,0,0,0,0,0,0,0,0,0,4,kontol memek ngentot bokep
bertemu ulama jabar presiden jokowi mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilihan kepala daerah serentak 10 4 18,0,0,0,0,0,0,0,0,0,0,0,0,0,
benarkah yusuf mansyur masuk lingkaran istana rezim sekarang kalau memang benar musibah bagi umat islam karena ternyata banyak pengkhianat demi urusan dunia,0,0,0,0,0,0,0,0,0,0,0,0,1,rezim
sebagai negara yang juga mengirimkan tenaga kerja indonesia di negara lain indonesia juga tidak bisa melarang tenaga kerja asing masuk akan tetapi pemerintah harus lebih memperhatikan dan melindungi tenaga kerja lokal ujar uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
pengguna mestinya nanti fahri hamzah di kasih pekerjaan jadi pembawa tas presiden pasti cocok iyakan pengguna,1,0,1,0,0,0,0,0,1,1,0,0,0,
pengguna haha tulang orang batak dimana mana ada cuma tulang manusia orang batak kali dan juga luhut binsar panjaitan bukan orang batak tetapi orang tionghoa sesat batak murtad,1,1,1,0,0,1,0,0,0,1,0,0,0,
bukan gerakan instan peluk aku untuk menghapus stigma negatif wanita bercadar yang cuma bersifat insidental bom teroris pret,1,0,0,1,1,0,0,0,0,0,1,0,0,
salah satu problem mendasar umat islam di dunia ini adalah kemiskinan,0,0,0,0,0,0,0,0,0,0,0,0,0,
mohon blokir dengan tegas akun yang provokatif dan pemecah belah akun bayaran antek dolar cc pengguna user,0,0,0,0,0,0,0,0,0,0,0,0,1,antek
pengguna usir rohingya dari indonesia karena rohingya sudah menistakan gadis buddha di myanmar,1,0,0,1,0,1,0,0,0,0,0,1,1,nista
itu oknum kali pendeta rahib mungkin ada juga setiap agama adalah walaupun jarang dengar sih buddha hindu begitu yang jadi masalah adalah mereka tidak pernah klaim penyempurna pembawa damai tidak pernah juga heboh heboh kalau ada yang masuk atau pindah agam,0,0,0,0,0,0,0,0,0,0,0,0,0,
asing sama lini masa sendiri,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
pengguna kalau mau meniru nabi lajur utama buat onta lajur kiri buat mobil dan motor,0,0,0,0,0,0,0,0,0,0,0,0,1,onta
pengguna cukup sudah 2019 ganti presiden saja pemerintah menyepelekan dengan intelektualitas rakyat,1,0,1,0,0,0,0,0,1,1,0,0,0,
apa yang anda pikirkan ngelu sumpek push rank kalah terus anjing,1,1,1,0,0,0,0,0,1,1,0,0,1,anjing
hati hati dalamnya ada rakitan bom,0,0,0,0,0,0,0,0,0,0,0,0,0,
semoga terus berkembang pesat,0,0,0,0,0,0,0,0,0,0,0,0,0,
kemarin hari aku tak sengaja masuk ke suatu kedai kopi yang sih empunya orang tionghoa yang jajan pun juga agak berbeda alih alih bertanya kerja di mana mereka bertanya usaha apa dengan segenap terkaan aku simpulkan berarti ada juga aura peng,0,0,0,0,0,0,0,0,0,0,0,0,0,
kader ada yang fitnah jokowi sebagai antek komunis contoh jadi tau siapa yang mainkan isu partai komunis indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,3,tai antek komunis
pengguna sudah kodrat pecun dang memang paling pintar cari alasan,1,1,1,0,0,0,0,1,0,1,0,0,1,pecun
iya sih hari ini saja aku habis baca baca sejarah kelam bangunan di kota tua sedih banget banyak pembantaian kaum tionghoa saat itu terus aku teringat tragedi 98 terus aku pikir saat tahun 98 orang indonesia yang kej,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
lebih baik surat pemberitahuan tahunan jangan menunggu 2019 lengserkan sesegera mungkin betul perkataan pak bisa hancur negeri ini kalau presidennya,1,0,1,0,0,0,0,0,1,0,0,1,1,lengser
ada baiknya partai partai koalisi pendukung jokowi menyepakati salah 1 metode mendapatkan calon wakil presiden jokowi menugaskan beberapa lembaga survei punya reputasi baik untuk mengukur tingkat elektabilitas sejumlah pasangan jokowi kemudian serahkan 2 atau 3 teratas untuk di,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
selama ada novel di komisi pemberantasan korupsi sandi tetap aman mana mungkin novel usut wakil gubernur sepupunya mana mungkin juga usut kasusnya anies,1,0,0,1,0,0,0,0,1,0,1,0,0,
berengsek wondo joni lagi yang dibahas mana akhir pekan nanti menonton cctv,1,1,1,0,0,0,0,0,1,1,0,0,2,berengsek cct
fitnah front pembela islam pecah adalah ulah ahoker yang melihat elektabilitas ahok tinggal 10 mereka kelojotan melihat majelis ulama indonesia nu muhammad,1,0,0,1,0,0,0,0,1,0,1,0,0,
penjarakan semua cina kafir dan ateis termasuk ahok pemimpin babi tukang korupsi,1,1,0,1,0,1,0,0,0,0,0,1,3,babi kafir ateis
pengguna siapa bilang anjir potong batal belum,1,1,1,0,0,0,0,0,1,1,0,0,1,anjir
pengguna kalau agama lain anda bilang kafir pantas kalau kafir korupsi kalau pemeluk islam korupsi kamu bilang itu oknum dasar bau busuk kamu punya mulut,1,1,1,0,0,0,1,0,0,1,0,0,1,kafir
algaka pilihan kepala daerah kalimantan timur 2018 banyak tumbang ini kata komisi pemelihan umum berau,0,0,0,0,0,0,0,0,0,0,0,0,0,
jancuk membicarakan manga menyambungnya ke lagu jakarta wota kalau sudah dgk benar benar sudah,0,1,0,0,0,0,0,0,0,0,0,0,1,jancuk
pengguna mampus kamu pengguna,1,1,1,0,0,0,0,0,1,1,0,0,1,mampus
24 jam ke depan ingin buta budek saja tidak mau percaya apa apa sip,0,0,0,0,0,0,0,0,0,0,0,0,2,buta budek
para politisi bangsat itu mereka saling berlomba siasat untuk membuat sesat pikiran rakyat tidak yang ber posisi dan oposisi sama sama bejat yang fanatik makin giat tapi rakyat mulai penat politisi masih sama seperti jerawat di pantat monyet,1,1,0,1,0,0,0,0,1,0,1,0,4,bangsat bejat monyet pantat
memang kampungan banget,1,1,1,0,0,0,0,0,1,1,0,0,1,kampungan
menawar mulu onta,1,1,1,0,0,0,0,0,1,1,0,0,1,onta
antena kamu panjang juga hari ulang tahun gue akui mulai jilat prabowo karena tau jokowi bakal keok di 2019 uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,0,
tentara nasional indonesia harus bergerak partai komunis indonesia sudah bangkit dan merajalela lengserkan jokowi gagal total memimpin indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,0,0,1,3,tai komunis lengser
dulu di masa akhir orde baru din syamsuddin sudah mengingatkan amien rais pak amien itu seperti muazin yang berteriak teriak meminta presiden diganti tapi nanti yang jadi imam nya malah orang lain bukan anda sampai sekarang ucapan din syamsuddin terbukti,0,0,0,0,0,0,0,0,0,0,0,0,0,
27 tahun jadi warga jawa tengah baru ini dengar forum umat islam bersatu kamu mau mengusir arik pilihan kepala daerah jawa tengah hanbok mengusir arik telur saja kenapa ben kenyang nek ngelih sok bodoh soalnya,1,1,0,1,0,0,0,0,1,0,1,0,1,bodoh
bukannya jokowi pemimpin terburuk itu sih raja utang ahli pencitraan maling kampungan jago bohong opresif anak partai komunis indonesia jongos cina komunis,1,1,1,0,0,1,0,0,0,1,0,0,3,tai kampungan komunis
sekarang topi 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0,0,
jangan suka buang sampah sembarangan,0,0,0,0,0,0,0,0,0,0,0,0,1,sampah
maksudnya terbukti korupsi dan penistaan agama nya ya om bangsat kamu tai kamu maaf gue pakai bahasa babi ahok,1,1,1,0,0,0,0,0,1,1,0,0,4,babi bangsat tai nista
lah awas ya mama tidak gue restui sama kunyuk papa,0,1,0,0,0,0,0,0,0,0,0,0,1,kunyuk
pengguna dasar cebong kalau diangkat malah mati,1,1,1,0,0,0,0,0,1,1,0,0,2,bong cebong
sebagian ulama ahli tafsir mengatakan yang dimaksud dengan menyembelih hewan adalah menyembelih hewan kurban setelah salat idulfitri,0,0,0,0,0,0,0,0,0,0,0,0,0,
video klip penuh bokong,0,1,0,0,0,0,0,0,0,0,0,0,1,bokong
bogel kunyuk hehe,0,1,0,0,0,0,0,0,0,0,0,0,1,kunyuk
pengguna sudah jaman pak anies tapi para cebong masih begini begini saja mungkin akibat saham bir di hapus,1,1,0,1,0,0,0,0,1,0,1,0,2,bong cebong
pengguna aturan sebut salah satu ya biar yang lapor satu agama saja lah ini tidak menyebut yang tersinggung ada 5 agama,0,0,0,0,0,0,0,0,0,0,0,0,0,
kenapa mengotot sekali memberi atribut nusantara karena islam tanpa atribut menohok jantung ide liberal syiah komunis,0,0,0,0,0,0,0,0,0,0,0,0,1,komunis
itu akun neopki komunis ateis hanya berani muncul bak jamur di musim hujan di rezim jokowi lebih pantas disebut rezim apa sekarang ini ya miris,1,0,1,0,0,0,0,0,1,1,0,0,3,ateis komunis rezim
pengguna user 1 heran sama orang orang ini ketika kata auliya dalam al al maidah 51 banyak ulama yang mengatakan itu artinya pemimpin mereka kekeh bilang bahwa itu tidak diartikan pemimpin padahal itu adalah kata kata,1,0,0,1,1,0,0,0,0,0,1,0,0,
kristen nusantara hindu nusantara buddha nusantara katolik nusantara protestan nusantara khong hu tju nusantara yang ada nusantara koes plus wkwk wkkk,0,0,0,0,0,0,0,0,0,0,0,0,0,
rezim sekarang lebih istimewa mungkin mereka melihatnya dari bawah tanah semakin hancur itu baru benar,1,0,0,1,0,0,0,0,1,0,1,0,1,rezim
selama salat jumat di rajawali citra televisi indonesia selalu takjub kalau tidak radikal banget pasti menyentuh hati banget hari ini takjub karena khotbah nya tentang rasul yang silaturahim dengan orang yahudi dan penyampaiannya juga oke banget,0,0,0,0,0,0,0,0,0,0,0,0,0,
huawei memperkirakan bahwa pada tahun 2025 sebanyak 86 persen perusahaan yang beroperasi secara global akan mengadopsi kecerdasan buatan ai,0,0,0,0,0,0,0,0,0,0,0,0,0,
indonesia saat ini makin mundur sejak dipimpin oleh jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,0,
perlu bantu an aku siap di bawah memek mbak,0,1,0,0,0,0,0,0,0,0,0,0,1,memek
pengguna user pengguna user pengguna sudah benar haqqul yakin dukung prancis kalau hasil survei menangkan kroasia bagaimana,0,0,0,0,0,0,0,0,0,0,0,0,0,
solusinya cuma 2 1 lengserkan jokowi sekarang juga 2 khilafah,1,0,1,0,0,0,0,0,1,0,0,1,1,lengser
segera koordinasikan kekuatan massa muslim untuk segera mengepung kedutaan myanmar usir duta besar dan orang buddha biadab itu dari indonesia,1,1,0,1,1,1,0,0,0,0,0,1,0,
pengguna mampus kamu iya dimarahi sama hyung 13 cuma gue wkwk,1,1,1,0,0,0,0,0,1,1,0,0,1,mampus
pengguna tumben om ustaz tidak on masalah ini ooopst apa karena bawang dari asing x ya,1,0,1,0,0,0,0,0,1,1,0,0,1,asing
antek asing komunis kapitalis,1,0,1,0,0,1,0,0,0,1,0,0,3,antek asing komunis
pengguna tidak usah munafik kalau di hati kamu benci ya benci saja jangan sok damai damai kalau gue masih tetap viking itu anjing dilarang,0,1,0,0,0,0,0,0,0,0,0,0,2,anjing munafik
tidak pernah berubah memang biu bisa jadi orang itu bukan bermaksud munafik sama perasaannya tapi siapa tau itu tameng kebahagiaan dia memikirkan kebahagiaan adalah enggak ada habisnya mending tidur,0,0,0,0,0,0,0,0,0,0,0,0,1,munafik
pengamat universitas negeri padjadjaran kritik prabowo kepada jokowi bisa jadi blunder pengguna uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,0,
dana investor asing deputi gubernur bi dody budi waluyo kepercayaan investor untuk masuk ke portofolio domestik meningkat pasca kenaikan peringkat utang dari moody si investor service invetasi investor ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
coy masih tidak bisa nih kacrut penyedia kamu pengguna,1,1,0,1,0,0,0,0,1,0,1,0,1,kacrut
yang dulu kabur waktu di datangi oleh ulama dan jama ah siapa ya yang dulu menembaki gas air mata ke arah ulama dan jama ah dengan cara membabi buta siapa ya yang diam saat ulama di fitnah bahkan di teror habis an siapa ya 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,2,buta babi
benar pak untuk itu mari kita cintai produk kita sendiri agar membantu produk kita bisa bersaing di pasar global dan semoga yang menang nanti jadi gubernur sumatra utara bisa menjadikan sumatra utara ini lebih baik baik di bidang peradangan dan lain lain,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
pengguna hayo ayo bajingan,1,1,1,0,0,0,0,0,1,1,0,0,1,bajingan
pengguna mana ada setan siang siang yang ada malah teman kayak setan diajak keluar makan malah aku menitip saja,0,1,0,0,0,0,0,0,0,0,0,0,1,setan
besok kalau prabowo mencalonkan presiden lagi kalau masih teriak teriak negara kesatuan republik indonesia harga mati jangan dipercaya ya,1,0,1,0,0,0,0,0,1,1,0,0,0,
iya anjir sudah bolot budek lagi,1,1,1,0,0,0,1,0,0,1,0,0,2,anjir budek
kalau aku jadi gubernur bank akan aku minta seluruh pecahan uang dicetak dengan wajah,0,0,0,0,0,0,0,0,0,0,0,0,0,
saat paul pogba selebrasi gol terdengar tiruan suara monyet uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,1,monyet
lah anjir kenapaaa mencret maksudnya,0,1,0,0,0,0,0,0,0,0,0,0,1,anjir
pengguna jangan lupa adalah pendukung penista agama ahok uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0,1,nista
karena jokowi dan ahok hater pendukung prabowo,1,0,1,0,0,0,0,0,1,1,0,0,0,
memang ada cebong yang enggak dungu uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0,3,dungu bong cebong
eh oi jika rakyat masih susah kenapa sih zon malah meminta para teman dewan perwakilan rakyat baru situ masih waras kan oi tidak makan micin kan,1,0,1,0,0,0,0,0,1,1,0,0,0,
dan sekarang kembali ditahan paksa dengan tuduhan kasus berbeda mengerikan rezim jokowi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1,rezim
pengguna user lah bangsa cebong bangga kok dengan dirinya sampai dibuatkan kaos dan logo segala belum paham kalau kampret yang mana memang ada yang mengaku dan bangga disebut begitu,1,1,1,0,0,0,0,0,1,1,0,0,3,kampret bong cebong
misalnya ada suatu kondisi dimana kita lagi khawatirkan sih dia tapi dia malah senang seneng sama yang lain itu babi namanya,0,1,0,0,0,0,0,0,0,0,0,0,1,babi
bersikap baik kepada semua orang bukan hanya dengan yang seiman selamat memperingati maulid nabi muhammad saw,0,0,0,0,0,0,0,0,0,0,0,0,0,
memenangkan pilihan kepala daerah ternyata memiliki cara cara yang perlu kamu ketahui perlu contoh ada kok ya simak dulu deh cara caranya di video ini,0,0,0,0,0,0,0,0,0,0,0,0,0,
7 apa keuntungan menjadi freelance writer aku chat,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna bani kampret dungu kontrak di stop kamu sanggup gaji ribuan karyawan nya kamu sanggup beli alat super canggih untuk gali emas di sana ujung nya kamu iyalah kan pemerintah lagi,1,1,1,0,0,0,0,0,1,1,0,0,3,dungu kampret bani
pengguna ini kitab suci agama apa koh nali,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user kecoa kalau sudah belum ya kayak begitu kebanyakan mengerem di septic tank asal bacot doang congornya sih joko,1,1,1,0,0,0,0,0,1,1,0,0,2,bacot congor
anies disebut super gubernur saat isi kuliah umum di maroko jauh banget sama enggak benar yang di kandangkan di markas komando anies memang top,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user pengguna user pengguna user pengguna user pengguna abg adik dengan yahudi itu,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengetahuan tidak dapat menggantikan persahabatan aku patrick lebih suka jadi idiot daripada kehilanganmu spongebob,0,0,0,0,0,0,0,0,0,0,0,0,1,idiot
setiap yang batil dan jahat wajib di lawan diperangi walau dari ras apapun cina arab indonesia bulai yahudi maka dari itu tidak ada kekhususan maklum untuk elite quraisy bila memang menjadi jahil dan batil adil,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna pakai cara partai komunis indonesia memberangus lawan politik nya,0,0,0,0,0,0,0,0,0,0,0,0,2,tai komunis
wedus gembel aku siram air bisa bikin segar kan,0,1,0,0,0,0,0,0,0,0,0,0,1,gembel
pengguna ekonomi meroket 7 itu hoaks,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna aduh di sini saya tidak bisa berhenti mengucap cebong dongok itu fakta bukti nya banyak,1,1,0,1,0,0,0,0,1,0,1,0,3,dongok bong cebong
pengguna user pengguna user pengguna bukan kampret tapi kecoa yang hidupnya makan tai semakin besar bikin penyakit x8,1,1,1,0,0,0,0,0,1,1,0,0,2,tai kampret
salah satunya nabi hud siapa nabi hud menurut tradisi arab islam adakah padanannya dalam tradisi ibrani yahudi,0,0,0,0,0,0,0,0,0,0,0,0,0,
bukti nyata cina indonesia antek penjajah,1,0,0,1,0,1,0,0,0,0,1,0,1,antek
gue curiga kalau ahok kalah pemilihan kepala daerah itu konspirasi biar penduduk jakarta pada pindah ke meikarta daripada punya gubernur yang tidak kompeten,1,0,1,0,0,0,0,0,1,1,0,0,0,
pengguna dalam kristen ada namanya denominasi kelompok yang terakulturasi dengan budaya indonesia ada gereja kristen jawi wetan jawi wetan huria kristen batak protestan batak gpib dan lain lain ini ya sama saja kristen nusantara unik dalam ke bineka annya,0,0,0,0,0,0,0,0,0,0,0,0,0,
sabar masih kerja lembur bagai onta,0,0,0,0,0,0,0,0,0,0,0,0,1,onta
pengguna dan kami di jawa sama sekali tidak berkeberatan bahwa jokowi adalah antek orang papua,0,0,0,0,0,0,0,0,0,0,0,0,1,antek
pengguna saya lebih setuju bahagia senang bila majelis permusyawaratan rakyat dewan perwakilan rakyat itu di bubarkan sudah di gaji negara malah dikorupsi buat rugi,1,0,0,1,0,0,0,0,1,0,0,1,0,
badan pengawas pemilihan umum kolaka tertinggi pelanggaran aparatur sipil negara dalam pilihan kepala daerah aku seruji pilihan kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna manusia homo teriak manusia homo,1,1,1,0,0,0,0,1,0,1,0,0,1,homo
ingin negara kesatuan republik indonesia tetap eksis dan terbebas dari serbuan tenaga kerja asing cina mari umat islam indonesia bersatu ganti presiden di 2019 ganti presiden yuk 2019 presiden baru,1,0,0,1,0,1,0,0,0,0,1,0,1,asing
pengguna user betul doktrin itu ada dalam gereja katolik dogma maria diangkat ke surga secara utuh badan dan jiwanya katekismus 966 menurut mas lukas doktrin tersebut memang bagaimana,0,0,0,0,0,0,0,0,0,0,0,0,0,
bacot banget sih kunyuk bikin tambah sayang sudah ah uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,2,bacot kunyuk
pasti mereka yang punya target turunkan presiden isunya sih pak wakil yang gantikan intinya jokowi naik konglomerat hitam tiarap sambil tinggi peluang,1,0,1,0,0,0,0,0,1,1,0,0,0,
tidak berpolitik bicara islam berbalut budaya nusantara alah candaan apa lagi ini semoga segera sadar amin,0,0,0,0,0,0,0,0,0,0,0,0,0,
wkwk tidak boleh doktoranda bos bosan tai,0,1,0,0,0,0,0,0,0,0,0,0,1,tai
kamu tidak dicari sama orang tuanmu apa kok setiap malam kamu selalu hadir dalam mimpiku,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna kalau pakai cara yang baik saya jamin tidak ada yang peduli bos jatuhnya cuma kayak first travel yang booming cuma pelakunya tapi korbannya di tenggelamkan orang indonesia pada budek harus diteriaki dulu baru mengerti,1,1,0,1,0,0,1,0,0,0,1,0,1,budek
iya anak pemberontak pemerintahan revolusioner republik indonesia perjuangan rakyat semesta ya prabowo uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1,onta
aduh sih cebong tidak ada empati empatinya nih sama teman,1,1,1,0,0,0,0,0,1,1,0,0,2,bong cebong
pengguna bukannya dia juga tuak berarti dia berengsek juga,1,1,1,0,0,0,0,0,1,1,0,0,1,berengsek
